CAMPUS_NAME,SSBSECT_SUBJ_CODE,SSBSECT_CRSE_NUMB,SSBSECT_CRN,SSBSECT_CAMP_CODE,SPRIDEN_LAST_NAME,SPRIDEN_FIRST_NAME,ID,FAKE_ID,SSBSECT_SEQ_NUMB,SFRSTCR_TERM_CODE,SSRMEET_BEGIN_TIME,SSRMEET_END_TIME,SSRMEET_BLDG_CODE,SSRMEET_ROOM_CODE,DAYS,STVLANG_DESC,SCBCRSE_TITLE,STVNATN_NATION,STVRSTS_INCL_SECT_ENRL,STUDENT_LEVEL,COLLEGE,DEPARTMENT,DEGREE,MAJOR,GPA_OVERALL,EMAIL
Online,MATH,997,52980,PF,Sanchez,Pamela,2865813,2656390,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CRJU,1.38,psanchez73@student.gsu.edu
Online,MATH,996,52983,PF,Harvey,Brooke,2898305,2249934,2,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,EDPK,2,bharvey15@student.gsu.edu
Online,MATH,1001,51727,PF,Silva,Robert,2422986,2486608,38,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BADM,2.7,rsilva91@student.gsu.edu
Online,MATH,1401,54153,PF,Donovan,Alexandra,2861518,2549451,32,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,0.88,adonovan23@student.gsu.edu
Online,MATH,1401,53307,PF,Moran,James,2860283,2260524,34,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,4,jmoran58@student.gsu.edu
Online,MATH,1001,54656,PF,Foster,John,2873607,2236387,18,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,,jfoster55@student.gsu.edu
Online,MATH,1001,52259,PF,Evans,Emily,2848656,2765405,28,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,EDPK,2,eevans73@student.gsu.edu
Clarkston -Associates courses,MATH,1401,53003,PC,Walton,Leslie,2782115,900991264,18,202505,13:00,15:45,CH,3130,MW,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,3.5,lwalton71@student.gsu.edu
Online,MATH,999,52850,PF,Ellis,Charles,2712001,2865647,26,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.77,cellis90@student.gsu.edu
Dunwoody -Associates courses,MATH,1111,52851,PN,Ferrell,Yolanda,2260654,2701819,46,202505,8:00,10:45,NE,1380,MW,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CHEM,2,yferrell4@student.gsu.edu
Online,MATH,1001,52260,PF,Lewis,Charles,2654881,2211484,26,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BADM,,clewis72@student.gsu.edu
Online,MATH,997,52978,PF,Mahoney,Joseph,2820088,2457933,22,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CRJU,0.67,jmahoney93@student.gsu.edu
Clarkston -Associates courses,MATH,1001,51730,PC,Suarez,Nicole,2890159,2464376,8,202505,10:00,12:45,CD,1120,TR,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,3.45,nsuarez70@student.gsu.edu
Online,MATH,1001,54656,PF,Moore,Mike,2799415,2886624,18,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,0.67,mmoore93@student.gsu.edu
Online,MATH,997,54759,PF,Warner,Martha,2457484,2220919,14,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,AFST,3.33,mwarner91@student.gsu.edu
Online,MATH,1401,52518,PF,Archer,Cheryl,2179428,900377492,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BIOL,,carcher6@student.gsu.edu
Online,MATH,996,53494,PF,Smith,Destiny,2753654,2911226,12,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.25,dsmith59@student.gsu.edu
Online,MATH,1401,54153,PF,Evans,Lisa,2733497,2015162,32,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,AACC,FILM,3.11,levans3@student.gsu.edu
Dunwoody -Associates courses,MATH,1001,51826,PN,Mcmillan,Elizabeth,2811054,2870386,50,202505,10:00,12:45,NE,1220,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,PSYC,0.17,emcmillan75@student.gsu.edu
Online,MATH,1111,54702,PF,Wilson,Dennis,2808177,2757897,40,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,3.02,dwilson29@student.gsu.edu
Online,MATH,996,54680,PF,Tran,Daniel,900544478,2690614,6,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,SOCW,2.99,dtran4@student.gsu.edu
Online,MATH,1111,52985,PF,Jacobs,Joseph,2661602,2484473,32,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,US,BU,FI,BBA,PFI,2.26,jjacobs69@student.gsu.edu
Online,MATH,997,51709,PF,Chapman,Matthew,2330560,2568124,8,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.7,mchapman1@student.gsu.edu
Online,MATH,999,51720,PF,Adams,Leslie,2826643,2896523,14,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,3.83,ladams63@student.gsu.edu
Online,MATH,997,52257,PF,Harris,Jennifer,2173876,2786838,18,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2,jharris92@student.gsu.edu
Online,MATH,997,52258,PF,Baker,Cynthia,2888740,2643236,16,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,2.06,cbaker34@student.gsu.edu
Online,MATH,1111,51743,PF,Whitehead,Tracy,2961449,2186502,28,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,0,000P,,twhitehead69@student.gsu.edu
Online,MATH,1111,54698,PF,Davis,Meghan,2572667,900142585,38,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,2.19,mdavis50@student.gsu.edu
Dunwoody -Associates courses,MATH,997,51827,PN,Hill,Rodney,2191648,2196599,28,202505,13:00,13:55,NE,1220,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,1.5,rhill9@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Wise,Adam,2876512,2326744,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,EDPK,3,awise36@student.gsu.edu
Online,MATH,997,52977,PF,Green,Dana,2826590,900110469,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BIOL,1.29,dgreen97@student.gsu.edu
Online,MATH,996,52983,PF,Arnold,Joyce,2532760,900524899,2,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,SOCW,1.67,jarnold54@student.gsu.edu
Online,MATH,1401,54755,PF,Smith,Ronald,2755444,2786277,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BIOL,1.57,rsmith72@student.gsu.edu
Online,MATH,1111,51737,PF,Ware,Charles,2826656,2150580,24,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,0,000P,3.75,cware81@student.gsu.edu
Online,MATH,1001,54657,PF,Gardner,Rebecca,2513008,2171562,16,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASDH,DHYG,3.24,rgardner22@student.gsu.edu
Online,MATH,1401,54678,PF,Aguilar,Mary,2284401,2233837,36,202505,TBA,,ONLINE,,,English,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,SOCW,1.91,maguilar94@student.gsu.edu
Online,MATH,997,51709,PF,Anderson,Earl,2918601,2931065,8,202505,TBA,,ONLINE,,,Turkish,SUPPORT FOR QUANT REASONING,Turkey,Y,UA,PC,,ASCC,BADM,2.24,eanderson52@student.gsu.edu
Online,MATH,1401,52518,PF,Nolan,Kyle,1816508,2060064,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,2.4,knolan51@student.gsu.edu
Online,MATH,999,54701,PF,Valencia,Laura,2801113,2181103,22,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,PSYC,3.5,lvalencia76@student.gsu.edu
Online,MATH,1401,52518,PF,Clark,Rachel,2947337,2965047,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,,rclark55@student.gsu.edu
Online,MATH,997,52257,PF,Garcia,John,2954663,2255787,18,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,EDSP,2.43,jgarcia11@student.gsu.edu
Online,MATH,1001,54657,PF,Henson,Kimberly,2571424,2255611,16,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,PSYC,,khenson72@student.gsu.edu
Online,MATH,1111,55527,PF,Oliver,Richard,2818234,2031494,54,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLRT,2.75,roliver7@student.gsu.edu
Online,MATH,997,52978,PF,Ramirez,Craig,2743849,2879599,22,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,EDPK,2,cramirez21@student.gsu.edu
Decatur -Associates courses,MATH,997,51605,PS,Spears,Eric,2884225,2603016,30,202505,10:00,10:55,SH,1500,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,SPMT,0.57,espears87@student.gsu.edu
Dunwoody -Associates courses,MATH,999,51828,PN,Cherry,Michelle,2807015,2798197,28,202505,11:00,12:50,NE,1380,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,3.15,mcherry95@student.gsu.edu
Online,MATH,1001,54751,PF,Martin,Melinda,2418225,2779252,30,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,3,mmartin90@student.gsu.edu
Online,MATH,1111,51735,PF,Keith,Lisa,2662585,2432925,20,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,2.37,lkeith44@student.gsu.edu
Online,MATH,999,51719,PF,Doyle,Angel,2694757,2617761,18,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,US,EH,KH,0,1,2.77,adoyle63@student.gsu.edu
Online,MATH,1401,53307,PF,Galvan,Martin,2840824,900879633,34,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,,mgalvan6@student.gsu.edu
Online,MATH,1001,52981,PF,Shields,Leah,2887574,2090406,48,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,0.53,lshields83@student.gsu.edu
Dunwoody -Associates courses,MATH,1111,51825,PN,Adams,Lisa,2843412,2918592,48,202505,8:00,10:45,NE,1380,MW,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,1.77,ladams20@student.gsu.edu
Online,MATH,1401,52519,PF,Rodriguez,Kristin,2796167,2571419,40,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,2.28,krodriguez76@student.gsu.edu
Online,MATH,1001,54751,PF,Garrison,Monica,2861652,2048984,30,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLMT,1.43,mgarrison28@student.gsu.edu
Clarkston -Associates courses,MATH,999,52408,PC,Higgins,Angela,1196760,2810522,10,202505,13:00,14:50,CH,3190,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,3.71,ahiggins93@student.gsu.edu
Online,MATH,1401,52519,PF,Velasquez,Jeffrey,900558882,2078341,40,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,2.42,jvelasquez21@student.gsu.edu
Online,MATH,997,51710,PF,Torres,Steven,2903621,2696760,6,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,3.41,storres35@student.gsu.edu
Online,MATH,1401,52515,PF,Perez,Laura,2765248,2040275,50,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,ARTS,1.92,lperez60@student.gsu.edu
Online,MATH,1401,52986,PF,Lee,Andrew,2856427,2251223,56,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,4,alee53@student.gsu.edu
Online,MATH,997,52980,PF,Lin,Mark,2881629,2628651,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,POLY,2.41,mlin79@student.gsu.edu
Online,MATH,1401,54950,PF,Ramirez,Tammy,2684690,2333690,22,202505,10:00,12:45,ONLINE,,TR,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BIOL,2.38,tramirez85@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Ross,Darlene,2079291,2334877,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,MUSC,0.8,dross85@student.gsu.edu
Online,MATH,996,54754,PF,Herrera,Tina,900787543,2634629,4,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.29,therrera23@student.gsu.edu
Online,MATH,1111,54702,PF,Wilson,Sheila,2208497,2078708,40,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,GENL,3.69,swilson25@student.gsu.edu
Online,MATH,999,52850,PF,White,Tara,2845430,2949974,26,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.38,twhite63@student.gsu.edu
Online,MATH,1001,52260,PF,Baker,Sydney,2861136,900283443,26,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLMT,1.57,sbaker82@student.gsu.edu
Online,MATH,1111,51737,PF,Hamilton,Daniel,2937430,2865286,24,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,0,000P,,dhamilton96@student.gsu.edu
Online,MATH,1111,53482,PF,Edwards,Jessica,2714966,2060497,36,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,2.06,jedwards53@student.gsu.edu
Online,MATH,999,51722,PF,House,Tanya,2520236,2846353,16,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,GENL,2.68,thouse19@student.gsu.edu
Alpharetta,MATH,1111,54156,PA,Dixon,Catherine,2836305,2145046,12,202505,10:00,12:45,AB,113,TR,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,2.94,cdixon47@student.gsu.edu
Online,MATH,1001,52259,PF,Ray,Paul,2831759,2813118,28,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BADM,1.57,pray8@student.gsu.edu
Online,MATH,1401,54681,PF,Tran,Daniel,900544478,2690614,46,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,SOCW,2.99,dtran4@student.gsu.edu
Online,MATH,1401,52517,PF,Fletcher,Jonathan,2785431,900313879,44,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,CSCI,0,jfletcher23@student.gsu.edu
Online,MATH,1401,52517,PF,Frost,Aaron,2776942,2914006,44,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,US,BU,FI,BBA,FI,2.87,afrost20@student.gsu.edu
Online,MATH,1001,53989,PF,Ball,Amanda,2925857,2222784,20,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BIOL,4,aball15@student.gsu.edu
Online,MATH,1111,54702,PF,Lambert,Judy,2802526,2663470,40,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,1.97,jlambert92@student.gsu.edu
Online,MATH,1401,54755,PF,Jones,Michael,1591976,2039101,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,GENL,3.58,mjones67@student.gsu.edu
Online,MATH,1111,51736,PF,Rivera,Elizabeth,2820967,900454098,22,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,1.88,erivera53@student.gsu.edu
Online,MATH,1401,53307,PF,Charles,Lee,2754434,2364030,34,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,PSYC,3.94,lcharles34@student.gsu.edu
Online,MATH,999,51722,PF,Evans,Jennifer,2809232,2695920,16,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,3.53,jevans11@student.gsu.edu
Online,MATH,997,52978,PF,Ortiz,Kyle,2852710,2076443,22,202505,TBA,,ONLINE,,,Igbo; Ebo; Ibo,SUPPORT FOR QUANT REASONING,Nigeria,Y,UA,PC,,ASCC,HLHP,2.63,kortiz69@student.gsu.edu
Online,MATH,1001,54760,PF,Phillips,Richard,2800898,2864354,22,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,GENL,2.17,rphillips78@student.gsu.edu
Online,MATH,1401,52518,PF,Fisher,David,2778149,2701050,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.79,dfisher12@student.gsu.edu
Online,MATH,997,54759,PF,Byrd,Shelby,2924272,900720459,14,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,SOCW,2.76,sbyrd48@student.gsu.edu
Clarkston -Associates courses,MATH,999,52408,PC,Gilbert,Raven,2773258,2436113,10,202505,13:00,14:50,CH,3190,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,2.76,rgilbert77@student.gsu.edu
Online,MATH,997,52977,PF,Kelley,Kevin,2268012,2806739,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CSCI,0,kkelley79@student.gsu.edu
Online,MATH,1401,52518,PF,Mitchell,Aaron,2775532,2770540,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.14,amitchell58@student.gsu.edu
Online,MATH,1001,51726,PF,Carpenter,Russell,2036511,2660769,36,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,2.57,rcarpenter77@student.gsu.edu
Online,MATH,1111,54698,PF,Marshall,Diana,2680828,2409641,38,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,1.97,dmarshall84@student.gsu.edu
Online,MATH,1111,51737,PF,Lewis,Scott,2819875,2384024,24,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,3.69,slewis81@student.gsu.edu
Online,MATH,1001,54760,PF,Santana,Thomas,2886935,2711224,22,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,JOUR,1.5,tsantana53@student.gsu.edu
Decatur -Associates courses,MATH,999,51606,PS,Jackson,Laura,2848134,2789850,30,202505,10:00,11:50,SH,1300,TR,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.63,ljackson56@student.gsu.edu
Online,MATH,1001,51727,PF,Robertson,Christopher,2726586,2005184,38,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,HIST,3.5,crobertson7@student.gsu.edu
Online,MATH,1111,51734,PF,Rogers,Cynthia,2811620,2743352,34,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,3.13,crogers37@student.gsu.edu
Online,MATH,999,55526,PF,Potter,Loretta,2846936,2478694,32,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,2.43,lpotter57@student.gsu.edu
Online,MATH,999,54701,PF,Walker,Emily,2821051,2579305,22,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,3.13,ewalker2@student.gsu.edu
Online,MATH,997,52980,PF,Johnson,James,2334359,2757813,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,0,jjohnson64@student.gsu.edu
Online,MATH,1401,53495,PF,Alvarez,John,2343758,2254219,30,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,GENL,2.85,jalvarez78@student.gsu.edu
Decatur -Associates courses,MATH,997,51605,PS,Jones,Melissa,2901709,2539068,30,202505,10:00,10:55,SH,1500,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,0,mjones44@student.gsu.edu
Online,MATH,1111,53482,PF,Soto,Robert,2275842,2857253,36,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,2.41,rsoto86@student.gsu.edu
Online,MATH,997,52977,PF,Horton,James,2890186,2714264,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,ANTH,,jhorton48@student.gsu.edu
Online,MATH,1401,52518,PF,Sanchez,Troy,2752411,2297518,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.92,tsanchez98@student.gsu.edu
Online,MATH,1001,54760,PF,Smith,Diana,900716398,2326952,22,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,0.65,dsmith36@student.gsu.edu
Online,MATH,1401,52986,PF,Carrillo,Karen,2731236,2825105,56,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,3.28,kcarrillo42@student.gsu.edu
Decatur -Associates courses,MATH,997,51605,PS,Coleman,Daniel,2860002,2267233,30,202505,10:00,10:55,SH,1500,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BIOL,1.6,dcoleman19@student.gsu.edu
Online,MATH,997,52980,PF,Rubio,Gregory,2914879,2748269,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,,grubio88@student.gsu.edu
Online,MATH,997,52977,PF,Williams,April,2527471,2924575,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,0.4,awilliams58@student.gsu.edu
Online,MATH,997,51710,PF,Charles,John,2574415,2874900,6,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,1.82,jcharles65@student.gsu.edu
Online,MATH,1401,52984,PF,Solis,Stephen,2730289,2718989,54,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.21,ssolis98@student.gsu.edu
Online,MATH,1001,51726,PF,Travis,Elizabeth,2818996,2879135,36,202505,TBA,,ONLINE,,,English,QUANTITATIVE REASONING,Jamaica,Y,UA,PC,,ASCC,EDSP,2.43,etravis43@student.gsu.edu
Online,MATH,999,51720,PF,Dodson,Caitlin,2887887,2530417,14,202505,TBA,,ONLINE,,,Bengali; Bangla,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,3.56,cdodson23@student.gsu.edu
Online,MATH,997,52977,PF,Salazar,Patricia,2931184,900055146,24,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,,psalazar71@student.gsu.edu
Online,MATH,1001,52981,PF,Lin,Mark,2881629,2628651,48,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,POLY,2.41,mlin79@student.gsu.edu
Online,MATH,1111,53482,PF,Wagner,Jennifer,2722739,2743891,36,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,3.45,jwagner84@student.gsu.edu
Online,MATH,1111,52985,PF,Kelley,Maria,2741477,2574782,32,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,3.1,mkelley45@student.gsu.edu
Online,MATH,997,52978,PF,Manning,Phyllis,2861230,2050581,22,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,FILM,2.04,pmanning52@student.gsu.edu
Online,MATH,997,52257,PF,Green,Thomas,2887453,2536307,18,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CSCI,2,tgreen8@student.gsu.edu
Dunwoody -Associates courses,MATH,999,51828,PN,Walsh,John,2888339,2109121,28,202505,11:00,12:50,NE,1380,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,0,jwalsh30@student.gsu.edu
Online,MATH,997,54750,PF,Garrison,Monica,2861652,2048984,10,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLMT,1.43,mgarrison28@student.gsu.edu
Online,MATH,1001,52260,PF,Boyd,Katie,2871951,2284691,26,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,PSYC,2.21,kboyd98@student.gsu.edu
Alpharetta,MATH,1111,54156,PA,Hill,Courtney,2801445,2774570,12,202505,10:00,12:45,AB,113,TR,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,4,chill57@student.gsu.edu
Online,MATH,1111,51735,PF,Mitchell,Chris,2366882,2388461,20,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.75,cmitchell22@student.gsu.edu
Online,MATH,1401,52518,PF,Flores,Joseph,2778025,2707647,42,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.45,jflores55@student.gsu.edu
Newton -Associates courses,MATH,1401,54949,PE,Taylor,Amber,2276844,2652789,20,202505,10:00,12:45,1N,1320,TR,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,4,ataylor52@student.gsu.edu
Online,MATH,999,52850,PF,Benson,Jesse,2759484,2527996,26,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,2.95,jbenson99@student.gsu.edu
